CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
12851,97,1,135.18,2,1,1,211,Lost Customers,0,Regular Customers
12852,290,2,299.75,1,2,2,122,Lost Customers,1,Lost Customers
12853,108,9,1881.7,2,5,4,254,At Risk,0,Regular Customers
12854,79,5,1289.15,2,4,4,244,At Risk,0,Regular Customers
12855,373,1,38.1,1,1,1,111,Lost Customers,1,Lost Customers
12856,8,8,2162.68,5,5,5,555,Champions,0,Regular Customers
12857,211,2,1106.4,1,2,4,124,Lost Customers,1,Lost Customers
12863,52,2,504.2,3,2,3,323,Potential Loyalists,0,Regular Customers
12864,138,1,147.12,2,1,1,211,Lost Customers,0,Regular Customers
12865,26,3,1548.07,4,3,4,434,Loyal Customers,0,Regular Customers
12866,283,1,559.12,1,1,3,113,Lost Customers,1,Lost Customers
12867,26,10,3986.22,4,5,5,455,Champions,0,Regular Customers
12868,186,6,1607.0600000000002,1,4,4,144,At Risk,1,Lost Customers
12871,84,2,380.64,2,2,2,222,Lost Customers,0,Regular Customers
12872,327,2,599.97,1,2,3,123,Lost Customers,1,Lost Customers
12873,282,1,374.0,1,1,2,112,Lost Customers,1,Lost Customers
12875,143,2,343.2300000000001,2,2,2,222,Lost Customers,1,Lost Customers
12876,58,2,2218.02,3,2,5,325,Potential Loyalists,0,Regular Customers
12877,4,12,1535.77,5,5,4,554,Champions,0,Regular Customers
12878,18,3,841.64,4,3,3,433,Loyal Customers,0,Regular Customers
12879,45,4,552.57,3,4,3,343,Loyal Customers,0,Regular Customers
12881,276,1,298.0,1,1,2,112,Lost Customers,1,Lost Customers
12882,9,2,1463.04,5,2,4,524,New Customers,0,Regular Customers
12883,25,4,703.47,4,4,3,443,Loyal Customers,0,Regular Customers
12884,88,1,309.05,2,1,2,212,Lost Customers,0,Regular Customers
12885,63,4,1158.27,3,4,4,344,Loyal Customers,0,Regular Customers
12886,68,3,1351.09,3,3,4,334,Loyal Customers,0,Regular Customers
12888,214,4,313.77,1,4,2,142,At Risk,1,Lost Customers
12890,24,1,380.47,4,1,2,412,New Customers,0,Regular Customers
12891,186,3,331.0,1,3,2,132,At Risk,1,Lost Customers
12893,31,1,188.14,4,1,1,411,New Customers,0,Regular Customers
12895,42,3,347.3,3,3,2,332,Potential Loyalists,0,Regular Customers
12897,205,2,216.5,1,2,1,121,Lost Customers,1,Lost Customers
12901,9,36,16293.1,5,5,5,555,Champions,3,Loyal High Spenders
12902,265,1,138.68,1,1,1,111,Lost Customers,1,Lost Customers
12904,18,2,509.58,4,2,3,423,New Customers,0,Regular Customers
12906,12,5,2919.81,4,4,5,445,Champions,0,Regular Customers
12908,59,4,246.0,3,4,2,342,Potential Loyalists,0,Regular Customers
12909,40,8,2128.83,3,5,5,355,Loyal Customers,0,Regular Customers
12910,23,8,3075.04,4,5,5,455,Champions,0,Regular Customers
12912,3,5,1662.3,5,4,4,544,Champions,0,Regular Customers
12913,5,5,2483.63,5,4,5,545,Champions,0,Regular Customers
12915,149,2,363.65,2,2,2,222,Lost Customers,1,Lost Customers
12916,139,5,2982.35,2,4,5,245,At Risk,0,Regular Customers
12917,128,1,594.0,2,1,3,213,Lost Customers,0,Regular Customers
12919,8,8,1301.44,5,5,4,554,Champions,0,Regular Customers
12920,17,1,164.23,4,1,1,411,New Customers,0,Regular Customers
12921,4,50,16389.74,5,5,5,555,Champions,3,Loyal High Spenders
12922,161,1,405.38,2,1,2,212,Lost Customers,1,Lost Customers
12923,64,1,176.97,3,1,1,311,Potential Loyalists,0,Regular Customers
12924,88,5,929.95,2,4,4,244,At Risk,0,Regular Customers
12925,5,2,694.05,5,2,3,523,New Customers,0,Regular Customers
12928,35,5,2062.7,3,4,5,345,Loyal Customers,0,Regular Customers
12929,122,2,105.1,2,2,1,221,Lost Customers,0,Regular Customers
12930,78,4,409.9,2,4,2,242,At Risk,0,Regular Customers
12931,22,20,33462.81,4,5,5,455,Champions,3,Loyal High Spenders
12933,24,4,606.28,4,4,3,443,Loyal Customers,0,Regular Customers
12935,2,8,2156.45,5,5,5,555,Champions,0,Regular Customers
12936,17,5,1012.9,4,4,4,444,Champions,0,Regular Customers
12937,15,4,1504.27,4,4,4,444,Champions,0,Regular Customers
12938,26,1,114.14,4,1,1,411,New Customers,0,Regular Customers
12939,64,8,11581.8,3,5,5,355,Loyal Customers,0,Regular Customers
12940,46,4,876.29,3,4,3,343,Loyal Customers,0,Regular Customers
12942,131,3,683.9,2,3,3,233,At Risk,0,Regular Customers
12944,36,2,604.51,3,2,3,323,Potential Loyalists,0,Regular Customers
12945,288,1,462.95,1,1,2,112,Lost Customers,1,Lost Customers
12947,144,11,1407.29,2,5,4,254,At Risk,0,Regular Customers
12948,16,8,2053.7,4,5,5,455,Champions,0,Regular Customers
12949,31,10,4143.02,4,5,5,455,Champions,0,Regular Customers
12950,2,3,1843.0,5,3,4,534,Loyal Customers,0,Regular Customers
12951,9,8,1042.07,5,5,4,554,Champions,0,Regular Customers
12952,6,5,1382.84,5,4,4,544,Champions,0,Regular Customers
12953,10,1,329.85,5,1,2,512,New Customers,0,Regular Customers
12955,1,14,4734.26,5,5,5,555,Champions,0,Regular Customers
12956,306,1,108.07,1,1,1,111,Lost Customers,1,Lost Customers
12957,4,12,3979.04,5,5,5,555,Champions,0,Regular Customers
12962,7,2,266.39,5,2,2,522,New Customers,0,Regular Customers
12963,8,9,1841.03,5,5,4,554,Champions,0,Regular Customers
12965,89,1,771.91,2,1,3,213,Lost Customers,0,Regular Customers
12966,10,1,160.18,5,1,1,511,New Customers,0,Regular Customers
12967,3,4,1194.75,5,4,4,544,Champions,0,Regular Customers
12968,112,1,135.95,2,1,1,211,Lost Customers,0,Regular Customers
12970,7,4,452.24,5,4,2,542,Potential Loyalists,0,Regular Customers
12971,4,89,10930.26,5,5,5,555,Champions,3,Loyal High Spenders
12974,198,1,144.8,1,1,1,111,Lost Customers,1,Lost Customers
12976,212,1,738.6,1,1,3,113,Lost Customers,1,Lost Customers
12977,156,1,39.239999999999995,2,1,1,211,Lost Customers,1,Lost Customers
12980,156,12,7092.06,2,5,5,255,At Risk,0,Regular Customers
12981,30,2,372.22,4,2,2,422,New Customers,0,Regular Customers
12982,240,2,377.2,1,2,2,122,Lost Customers,1,Lost Customers
12984,19,1,97.5,4,1,1,411,New Customers,0,Regular Customers
12985,1,3,1215.62,5,3,4,534,Loyal Customers,0,Regular Customers
12987,74,3,545.0,2,3,3,233,At Risk,0,Regular Customers
12988,292,1,535.32,1,1,3,113,Lost Customers,1,Lost Customers
12989,3,19,6854.51,5,5,5,555,Champions,0,Regular Customers
12990,31,3,409.5,4,3,2,432,Potential Loyalists,0,Regular Customers
12991,23,2,503.76,4,2,3,423,New Customers,0,Regular Customers
12993,23,4,414.76,4,4,2,442,Potential Loyalists,0,Regular Customers
12994,4,5,902.22,5,4,3,543,Loyal Customers,0,Regular Customers
12995,78,2,200.72,2,2,1,221,Lost Customers,0,Regular Customers
12997,22,7,1197.94,4,4,4,444,Champions,0,Regular Customers
12999,196,3,455.88,1,3,2,132,At Risk,1,Lost Customers
13000,107,3,534.85,2,3,3,233,At Risk,0,Regular Customers
13001,4,15,9797.92,5,5,5,555,Champions,0,Regular Customers
13002,318,1,120.95,1,1,1,111,Lost Customers,1,Lost Customers
13003,106,3,149.05,2,3,1,231,At Risk,0,Regular Customers
13004,12,22,5613.43,4,5,5,455,Champions,0,Regular Customers
13005,174,3,468.95,2,3,2,232,At Risk,1,Lost Customers
13006,56,1,81.57,3,1,1,311,Potential Loyalists,0,Regular Customers
13008,323,2,178.46999999999997,1,2,1,121,Lost Customers,1,Lost Customers
13011,372,1,50.55,1,1,1,111,Lost Customers,1,Lost Customers
13012,9,11,1311.62,5,5,4,554,Champions,0,Regular Customers
13013,1,15,4786.99,5,5,5,555,Champions,0,Regular Customers
13014,3,16,3365.43,5,5,5,555,Champions,0,Regular Customers
13015,53,5,3346.28,3,4,5,345,Loyal Customers,0,Regular Customers
13016,73,3,789.89,2,3,3,233,At Risk,0,Regular Customers
13017,7,1,204.0,5,1,1,511,New Customers,0,Regular Customers
13018,16,29,7272.75,4,5,5,455,Champions,3,Loyal High Spenders
13021,4,12,2584.4,5,5,5,555,Champions,0,Regular Customers
13023,64,2,689.9,3,2,3,323,Potential Loyalists,0,Regular Customers
13026,1,8,936.15,5,5,4,554,Champions,0,Regular Customers
13027,114,6,6912.0,2,4,5,245,At Risk,0,Regular Customers
13028,23,3,659.68,4,3,3,433,Loyal Customers,0,Regular Customers
13029,31,3,1247.5,4,3,4,434,Loyal Customers,0,Regular Customers
13030,11,2,799.48,5,2,3,523,New Customers,0,Regular Customers
13032,39,3,996.52,3,3,4,334,Loyal Customers,0,Regular Customers
13033,357,1,190.55,1,1,1,111,Lost Customers,1,Lost Customers
13034,55,2,642.77,3,2,3,323,Potential Loyalists,0,Regular Customers
13035,58,3,886.63,3,3,3,333,Loyal Customers,0,Regular Customers
13037,138,3,881.07,2,3,3,233,At Risk,0,Regular Customers
13038,80,3,908.46,2,3,3,233,At Risk,0,Regular Customers
13040,9,2,676.99,5,2,3,523,New Customers,0,Regular Customers
13043,254,2,471.57,1,2,2,122,Lost Customers,1,Lost Customers
13044,291,1,560.47,1,1,3,113,Lost Customers,1,Lost Customers
13045,99,1,305.28,2,1,2,212,Lost Customers,0,Regular Customers
13046,31,2,629.31,4,2,3,423,New Customers,0,Regular Customers
13047,32,18,3079.1,3,5,5,355,Loyal Customers,0,Regular Customers
13048,14,5,1805.91,4,4,4,444,Champions,0,Regular Customers
13049,64,2,656.6800000000001,3,2,3,323,Potential Loyalists,0,Regular Customers
13050,9,28,5684.61,5,5,5,555,Champions,3,Loyal High Spenders
13052,212,1,348.15000000000003,1,1,2,112,Lost Customers,1,Lost Customers
13055,64,4,1201.96,3,4,4,344,Loyal Customers,0,Regular Customers
13058,25,3,271.40000000000003,4,3,2,432,Potential Loyalists,0,Regular Customers
13059,250,1,183.4,1,1,1,111,Lost Customers,1,Lost Customers
13060,254,1,307.53000000000003,1,1,2,112,Lost Customers,1,Lost Customers
13061,72,1,248.61,2,1,2,212,Lost Customers,0,Regular Customers
13062,191,1,346.98,1,1,2,112,Lost Customers,1,Lost Customers
13064,13,4,1119.49,4,4,4,444,Champions,0,Regular Customers
13065,373,1,205.86,1,1,1,111,Lost Customers,1,Lost Customers
13066,24,3,430.9,4,3,2,432,Potential Loyalists,0,Regular Customers
13067,82,1,115.46,2,1,1,211,Lost Customers,0,Regular Customers
13068,10,2,344.0,5,2,2,522,New Customers,0,Regular Customers
13069,1,27,3717.82,5,5,5,555,Champions,3,Loyal High Spenders
13070,192,1,228.8,1,1,1,111,Lost Customers,1,Lost Customers
13072,267,1,177.15,1,1,1,111,Lost Customers,1,Lost Customers
13075,130,1,919.61,2,1,3,213,Lost Customers,0,Regular Customers
13077,1,4,729.27,5,4,3,543,Loyal Customers,0,Regular Customers
13078,1,43,12432.28,5,5,5,555,Champions,3,Loyal High Spenders
13079,4,5,220.1,5,4,1,541,Potential Loyalists,0,Regular Customers
13080,179,1,58.08,1,1,1,111,Lost Customers,1,Lost Customers
13081,1,21,27964.48,5,5,5,555,Champions,3,Loyal High Spenders
13082,126,10,3595.48,2,5,5,255,At Risk,0,Regular Customers
13083,4,2,303.75,5,2,2,522,New Customers,0,Regular Customers
13085,158,3,272.38,2,3,2,232,At Risk,1,Lost Customers
13089,3,118,57385.88,5,5,5,555,Champions,3,Loyal High Spenders
13090,9,18,8689.39,5,5,5,555,Champions,0,Regular Customers
13091,21,2,319.82,4,2,2,422,New Customers,0,Regular Customers
13092,71,6,459.83,2,4,2,242,At Risk,0,Regular Customers
13093,267,13,7741.47,1,5,5,155,At Risk,1,Lost Customers
13094,21,16,1708.86,4,5,4,454,Champions,0,Regular Customers
13095,71,1,74.39999999999999,2,1,1,211,Lost Customers,0,Regular Customers
13097,33,14,5893.32,3,5,5,355,Loyal Customers,0,Regular Customers
13098,1,41,28658.88,5,5,5,555,Champions,3,Loyal High Spenders
13099,99,1,207.36,2,1,1,211,Lost Customers,0,Regular Customers
13101,234,1,101.19,1,1,1,111,Lost Customers,1,Lost Customers
13102,1,27,6336.29,5,5,5,555,Champions,3,Loyal High Spenders
13103,40,1,243.94,3,1,1,311,Potential Loyalists,0,Regular Customers
13104,3,6,1098.48,5,4,4,544,Champions,0,Regular Customers
13106,129,2,59.5,2,2,1,221,Lost Customers,0,Regular Customers
13107,44,5,1524.07,3,4,4,344,Loyal Customers,0,Regular Customers
13108,373,1,350.06,1,1,2,112,Lost Customers,1,Lost Customers
13109,3,5,766.84,5,4,3,543,Loyal Customers,0,Regular Customers
13110,31,8,1452.87,4,5,4,454,Champions,0,Regular Customers
13113,1,40,10510.0,5,5,5,555,Champions,3,Loyal High Spenders
13115,9,14,2205.63,5,5,5,555,Champions,0,Regular Customers
13116,117,2,485.19,2,2,3,223,Lost Customers,0,Regular Customers
13117,22,8,984.91,4,5,4,454,Champions,0,Regular Customers
13118,20,7,1125.0,4,4,4,444,Champions,0,Regular Customers
13120,239,1,30.6,1,1,1,111,Lost Customers,1,Lost Customers
13121,269,2,254.73,1,2,2,122,Lost Customers,1,Lost Customers
13122,94,2,922.39,2,2,4,224,Lost Customers,0,Regular Customers
13124,90,3,3866.33,2,3,5,235,At Risk,0,Regular Customers
13126,5,10,2056.29,5,5,5,555,Champions,0,Regular Customers
13127,78,1,259.17,2,1,2,212,Lost Customers,0,Regular Customers
13130,94,1,64.0,2,1,1,211,Lost Customers,0,Regular Customers
13131,23,4,1039.3,4,4,4,444,Champions,0,Regular Customers
13132,262,1,77.3,1,1,1,111,Lost Customers,1,Lost Customers
13133,274,2,109.8,1,2,1,121,Lost Customers,1,Lost Customers
13134,73,7,1740.63,2,4,4,244,At Risk,0,Regular Customers
13135,197,1,3096.0,1,1,5,115,Lost Customers,1,Lost Customers
13136,50,11,2545.38,3,5,5,355,Loyal Customers,0,Regular Customers
13137,11,9,3605.08,5,5,5,555,Champions,0,Regular Customers
13138,22,6,962.39,4,4,4,444,Champions,0,Regular Customers
13139,16,8,5055.79,4,5,5,455,Champions,0,Regular Customers
13140,108,3,423.72,2,3,2,232,At Risk,0,Regular Customers
13141,85,6,2385.8,2,4,5,245,At Risk,0,Regular Customers
13142,19,1,307.09000000000003,4,1,2,412,New Customers,0,Regular Customers
13144,333,1,110.95,1,1,1,111,Lost Customers,1,Lost Customers
13145,40,5,614.77,3,4,3,343,Loyal Customers,0,Regular Customers
13146,26,1,228.91,4,1,1,411,New Customers,0,Regular Customers
13147,10,4,712.8,5,4,3,543,Loyal Customers,0,Regular Customers
13148,29,17,3348.48,4,5,5,455,Champions,0,Regular Customers
13149,14,4,1676.06,4,4,4,444,Champions,0,Regular Customers
13151,203,2,1250.37,1,2,4,124,Lost Customers,1,Lost Customers
13153,6,1,486.22,5,1,3,513,New Customers,0,Regular Customers
13155,33,4,971.76,3,4,4,344,Loyal Customers,0,Regular Customers
13157,49,5,1721.57,3,4,4,344,Loyal Customers,0,Regular Customers
13158,95,4,1201.06,2,4,4,244,At Risk,0,Regular Customers
13159,9,5,1379.75,5,4,4,544,Champions,0,Regular Customers
13160,22,1,91.8,4,1,1,411,New Customers,0,Regular Customers
13161,313,1,112.75,1,1,1,111,Lost Customers,1,Lost Customers
13162,122,5,1644.99,2,4,4,244,At Risk,0,Regular Customers
13165,46,2,1021.48,3,2,4,324,Potential Loyalists,0,Regular Customers
13166,282,2,414.7,1,2,2,122,Lost Customers,1,Lost Customers
13167,19,4,791.33,4,4,3,443,Loyal Customers,0,Regular Customers
13168,36,5,1310.14,3,4,4,344,Loyal Customers,0,Regular Customers
13169,64,2,712.88,3,2,3,323,Potential Loyalists,0,Regular Customers
13170,27,1,116.01,4,1,1,411,New Customers,0,Regular Customers
13171,8,5,426.81,5,4,2,542,Potential Loyalists,0,Regular Customers
13173,4,2,353.65000000000003,5,2,2,522,New Customers,0,Regular Customers
13174,16,3,2817.03,4,3,5,435,Loyal Customers,0,Regular Customers
13176,46,1,492.84,3,1,3,313,Potential Loyalists,0,Regular Customers
13177,65,1,282.45,3,1,2,312,Potential Loyalists,0,Regular Customers
13178,26,11,5725.47,4,5,5,455,Champions,0,Regular Customers
13182,45,1,121.18,3,1,1,311,Potential Loyalists,0,Regular Customers
13183,8,9,3957.78,5,5,5,555,Champions,0,Regular Customers
13184,15,12,1648.79,4,5,4,454,Champions,0,Regular Customers
13185,268,1,71.4,1,1,1,111,Lost Customers,1,Lost Customers
13186,40,5,1539.69,3,4,4,344,Loyal Customers,0,Regular Customers
13187,337,1,236.02,1,1,1,111,Lost Customers,1,Lost Customers
13188,11,1,114.6,5,1,1,511,New Customers,0,Regular Customers
13189,19,2,260.68,4,2,2,422,New Customers,0,Regular Customers
13192,95,2,911.94,2,2,3,223,Lost Customers,0,Regular Customers
13193,61,1,117.88,3,1,1,311,Potential Loyalists,0,Regular Customers
13194,136,1,60.7,2,1,1,211,Lost Customers,0,Regular Customers
13196,11,4,1797.78,5,4,4,544,Champions,0,Regular Customers
13198,10,8,3384.09,5,5,5,555,Champions,0,Regular Customers
13199,4,39,9803.96,5,5,5,555,Champions,3,Loyal High Spenders
13200,19,4,870.09,4,4,3,443,Loyal Customers,0,Regular Customers
13203,10,4,869.46,5,4,3,543,Loyal Customers,0,Regular Customers
13207,15,2,250.26,4,2,2,422,New Customers,0,Regular Customers
13208,59,7,1205.9,3,4,4,344,Loyal Customers,0,Regular Customers
13209,30,11,5820.16,4,5,5,455,Champions,0,Regular Customers
13210,94,1,353.48,2,1,2,212,Lost Customers,0,Regular Customers
13211,10,3,1197.42,5,3,4,534,Loyal Customers,0,Regular Customers
13212,9,4,780.58,5,4,3,543,Loyal Customers,0,Regular Customers
13213,57,6,1518.43,3,4,4,344,Loyal Customers,0,Regular Customers
13216,268,1,333.74,1,1,2,112,Lost Customers,1,Lost Customers
13217,122,5,133.62,2,4,1,241,At Risk,0,Regular Customers
13218,127,1,62.63999999999999,2,1,1,211,Lost Customers,0,Regular Customers
13220,78,4,819.2900000000001,2,4,3,243,At Risk,0,Regular Customers
13221,240,2,847.41,1,2,3,123,Lost Customers,1,Lost Customers
13223,200,2,163.2,1,2,1,121,Lost Customers,1,Lost Customers
13224,60,3,2150.85,3,3,5,335,Loyal Customers,0,Regular Customers
13225,3,8,6083.04,5,5,5,555,Champions,0,Regular Customers
13226,273,1,108.21,1,1,1,111,Lost Customers,1,Lost Customers
13227,202,1,257.7,1,1,2,112,Lost Customers,1,Lost Customers
13228,81,1,358.0,2,1,2,212,Lost Customers,0,Regular Customers
13229,226,1,160.95,1,1,1,111,Lost Customers,1,Lost Customers
13230,4,15,2763.41,5,5,5,555,Champions,0,Regular Customers
13232,13,7,1357.6,4,4,4,444,Champions,0,Regular Customers
13233,74,2,605.12,2,2,3,223,Lost Customers,0,Regular Customers
13235,212,2,101.17000000000009,1,2,1,121,Lost Customers,1,Lost Customers
13236,25,3,727.27,4,3,3,433,Loyal Customers,0,Regular Customers
13238,11,5,680.83,5,4,3,543,Loyal Customers,0,Regular Customers
13239,262,1,329.56,1,1,2,112,Lost Customers,1,Lost Customers
13240,96,4,663.65,2,4,3,243,At Risk,0,Regular Customers
13242,112,3,270.40000000000003,2,3,2,232,At Risk,0,Regular Customers
13243,203,1,600.07,1,1,3,113,Lost Customers,1,Lost Customers
13244,93,1,121.74,2,1,1,211,Lost Customers,0,Regular Customers
13245,51,1,430.5,3,1,2,312,Potential Loyalists,0,Regular Customers
13246,18,7,1922.1,4,4,4,444,Champions,0,Regular Customers
13247,18,4,501.12,4,4,3,443,Loyal Customers,0,Regular Customers
13248,125,2,465.68,2,2,2,222,Lost Customers,0,Regular Customers
13249,92,3,711.41,2,3,3,233,At Risk,0,Regular Customers
13253,157,2,1030.4,2,2,4,224,Lost Customers,1,Lost Customers
13255,4,3,390.66,5,3,2,532,Potential Loyalists,0,Regular Customers
13258,12,3,698.5799999999999,4,3,3,433,Loyal Customers,0,Regular Customers
13259,62,1,292.32,3,1,2,312,Potential Loyalists,0,Regular Customers
13260,61,1,557.62,3,1,3,313,Potential Loyalists,0,Regular Customers
13261,269,2,944.1,1,2,4,124,Lost Customers,1,Lost Customers
13262,263,1,200.29,1,1,1,111,Lost Customers,1,Lost Customers
13263,1,35,7454.07,5,5,5,555,Champions,3,Loyal High Spenders
13265,53,5,2107.66,3,4,5,345,Loyal Customers,0,Regular Customers
13266,11,19,3717.67,5,5,5,555,Champions,0,Regular Customers
13267,3,27,4404.4400000000005,5,5,5,555,Champions,3,Loyal High Spenders
13268,18,15,3167.64,4,5,5,455,Champions,0,Regular Customers
13269,1,17,5315.92,5,5,5,555,Champions,0,Regular Customers
13270,366,1,590.0,1,1,3,113,Lost Customers,1,Lost Customers
13271,37,2,178.26,3,2,1,321,Potential Loyalists,0,Regular Customers
13272,31,2,276.56,4,2,2,422,New Customers,0,Regular Customers
13273,113,1,138.98,2,1,1,211,Lost Customers,0,Regular Customers
13276,64,2,590.9300000000001,3,2,3,323,Potential Loyalists,0,Regular Customers
13277,16,4,258.4,4,4,2,442,Potential Loyalists,0,Regular Customers
13278,41,1,542.73,3,1,3,313,Potential Loyalists,0,Regular Customers
13279,64,2,126.3,3,2,1,321,Potential Loyalists,0,Regular Customers
13280,122,3,814.86,2,3,3,233,At Risk,0,Regular Customers
13282,18,6,1047.84,4,4,4,444,Champions,0,Regular Customers
13283,60,2,93.66,3,2,1,321,Potential Loyalists,0,Regular Customers
13284,323,2,196.15,1,2,1,121,Lost Customers,1,Lost Customers
13285,23,4,2709.12,4,4,5,445,Champions,0,Regular Customers
13291,156,1,361.11,2,1,2,212,Lost Customers,1,Lost Customers
13292,39,2,578.9399999999999,3,2,3,323,Potential Loyalists,0,Regular Customers
13294,190,2,873.74,1,2,3,123,Lost Customers,1,Lost Customers
13295,360,2,197.95,1,2,1,121,Lost Customers,1,Lost Customers
13296,137,1,87.4,2,1,1,211,Lost Customers,0,Regular Customers
13297,8,4,2089.85,5,4,5,545,Champions,0,Regular Customers
13298,1,1,360.0,5,1,2,512,New Customers,0,Regular Customers
13299,268,1,142.5,1,1,1,111,Lost Customers,1,Lost Customers
13300,165,2,365.29,2,2,2,222,Lost Customers,1,Lost Customers
13301,104,4,618.09,2,4,3,243,At Risk,0,Regular Customers
13302,155,1,63.75,2,1,1,211,Lost Customers,1,Lost Customers
13304,351,1,300.42,1,1,2,112,Lost Customers,1,Lost Customers
13305,4,10,2000.86,5,5,4,554,Champions,0,Regular Customers
13307,120,1,15.0,2,1,1,211,Lost Customers,0,Regular Customers
13308,23,4,1367.61,4,4,4,444,Champions,0,Regular Customers
13309,7,5,1456.79,5,4,4,544,Champions,0,Regular Customers
